storename,location,lng,lat,score,special,img_url 
麦鸭堂(砂之船合肥奥特莱斯店),长宁大道1888号砂之船合肥奥特莱斯3层,None,None,4.6,"煎饼,鲜肉小笼,鸭油烧饼,鸭血粉丝,鸭杂,鸭肉面,鸭汤馄饨,鸭肉粉丝,鸭汤泡饭,糟香蛋",https://dimg04.c-ctrip.com/images/100j0g0000007qtae2F17_R_220_140.jpg
禾丰记砂锅粥(滨湖悦方店),紫云路与庐州大道交叉口悦方IDmall5楼L505-507,None,None,4.6,"黑金流沙包,菌菇牛肉砂锅粥（大份）,辣卤鸡爪,知味小笼包,白蟹对虾砂锅粥,筒骨山药砂锅粥,辣拌花甲,开边鲜虾粥,油油的咸鸭蛋,黑白双拼虾饺皇",https://dimg03.c-ctrip.com/images/10070n000000em3bm7B71_R_220_140.jpg
轩寿司(官亭路店),官亭路103号,None,None,4.6,"土豆泥沙拉,蒲烧烤鳗鱼握寿司,培根寿司卷,鳗鱼丝寿司卷（10枚）,香蕉寿司卷（10枚）,鸡肉寿司卷（10枚）,芝士军舰（6枚）,蛋黄寿司卷（10枚）,鱿鱼丝寿司卷（10枚）,芥味八爪鱼军舰（6枚）",https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/1D/E5/CghzflU3owyABZCLAADstacFNHs189_R_220_140.jpg
满记甜品(万象城店),潜山路与习友路交口华润万象城2楼,None,None,4.6,"白雪黑珍珠,焗荔茸西米布甸,雪山杨枝甘露,芒果白雪黑糯米甜甜,草莓甜心优酪雪,雪山草莓,榴莲冻椰皇,芒果班戟,榴莲班戟,杨枝甘露",https://dimg04.c-ctrip.com/images/100g0k000000ckyve6A09_R_220_140.jpg
紫燕百味鸡(新亚店),凤阳路南三角线菜场2楼,None,None,4.7,"夫妻肺片,烧鹅,椒麻鸡,猪手,酱鸭,腐竹,鱿鱼,翅尖,香辣鸭脖,拌菜,海白菜,藤椒鸡,香辣豆干,紫燕鹅,香酥花生米,白油腐竹,烤鹅,肺片,芙蓉鹅,夫妻肺片烧鹅,海带凤爪,招牌菜-夫妻肺片,香辣牛肉丝鸭爪,招牌菜-藤椒鸡,招牌菜-百味鸡",https://dimg03.c-ctrip.com/images/100b0k000000ce2si5061_R_220_140.jpg
味觉芭蕾(工大店),马鞍山路与南一环交口合肥工业大学内,None,None,4.5,"奶酪包,情迷黑森林",https://dimg02.c-ctrip.com/images/10020g0000007qreqFF73_R_220_140.jpg
懒汉杂粮粉(华联店),长江西路与怀宁路交口北京华联商厦4楼,None,None,4.5,"扬州炒饭,芒果汁,酸菜鱼,菌菇杂粮粉,特色爆汁双丸米线,酸辣海带丝,‍香菇,豪华菌类一人锅,锅巴,肥肠面,青椒肉丝饭,老干妈炒饭,里脊肉,蟹排,招牌牛肉面,番茄鸡蛋饭,骨肉相连串,酸菜牛肉米线,青椒鸡蛋,豆角茄条,鸡块,杂粮粉,青椒香干肉丝,超大爱心鸡排,手工肉夹馍,三鲜混沌,香菇焖鸡面,香菇焖鸡米线,菌类二人锅,土豆牛肉盖浇饭,红烧牛肉面,肉末茄子,牛肉炒饭,培根,奥尔良烤翅,‍金针菇",https://dimg06.c-ctrip.com/images/fd/tg/g1/M09/66/D2/CghzflTTPzWALDx6AADbV2-ddCs602_R_220_140.jpg
紫燕百味鸡(惠园路店),惠园路书香门第二期商业104号,None,None,4.7,"椒麻鸡,酱鸭,鱿鱼,鸭掌,香辣鸭脖,拌菜,五香猪蹄,鸡锁骨,紫燕鹅,烤鹅,芙蓉鹅,鸭肠",https://dimg08.c-ctrip.com/images/10080k000000ckavl94AC_R_220_140.jpg
黑鱼郭我家酸菜鱼(莲花路店),莲花路与丹霞路交口向东80米洪武御皇楼一楼,None,None,4.4,"酸萝卜,鸡丝荞麦面,炒米,黑鱼,印度飞饼,招牌夫妻肺片,酸菜鱼,阿三飞饼,宽粉,口水鸡",https://dimg02.c-ctrip.com/images/100n0k000000cd78s5DF7_R_220_140.jpg
超港连锁烘焙坊(信地店),全椒路与站前路交叉口信地乐汇商业街D栋1-4商铺(汉堡王隔壁),None,None,4.5,"黄山烧饼,经典黑森林,意式提拉米苏,提拉米苏蛋糕,鲜果乐园,爱丽丝蛋糕,香肠丹麦,北海道牛乳蛋糕,一品蛋挞,泡芙",https://dimg07.c-ctrip.com/images/tg/811/631/268/8f2d609114fa42c6be3ed15ed770616e_R_220_140.jpg
超港烘焙(义乌商城店),长江东路743号新东城大厦商110、111号,None,None,4.7,"公主蛋糕,经典黑森林,万寿无疆,冰雪奇缘,白色恋人,海底总动员,爱丽丝,鲜果乐园,喜洋洋,双享双层芝士",https://dimg07.c-ctrip.com/images/fd/tg/g2/M09/44/37/CghzgFU3mSOAApK1AACjK5XUItw524_R_220_140.jpg
赤坂亭·M9和牛放题(万象城店),潜山路111号华润万象城6-08号,None,None,4.4,"盐焗生虾,味付厚切牛舌,澳洲安格斯冰鲜上脑心,焦糖布丁,铁板鹅肝,黑椒牛舌,精品刺身拼盘（三拼）,西班牙黑猪梅花肉,招牌厚切肉眼牛排,M7和牛上脑心",https://dimg06.c-ctrip.com/images/100t0k000000cidau657A_R_220_140.jpg
三味鱼屋(琥珀山庄店),琥珀北村小商场37—38号位,None,None,4.4,"烤鱼,小龙虾,手擀面（大）,酸辣土豆丝,蛋黄焗锅巴,三味鱼,克酱肉丝,西红柿炒鸡蛋,酸辣海带丝,皮蛋豆腐",https://dimg03.c-ctrip.com/images/tg/701/657/484/da748aa9dcff413db3ed3e81b707b673_R_220_140.jpg
RB珍奶会所(官亭路店),官亭路140号(近三里庵地铁),None,None,4.7,"露西,青蛙撞奶,奥利奥奶茶,熊猫奶盖,紫薯芋圆,奥利奥巧克力,金桔柠檬绿茶,路飞英式皇家水果茶,烧仙草,珍珠奶茶",https://dimg03.c-ctrip.com/images/100o0k000000cjj9aAC19_R_220_140.jpg
同庆楼(金屯店),金寨路与屯溪路交口(近金屯立交桥),None,None,4.4,"招牌红烧肉,深井烧鹅,鲍汁鹅掌,蛋黄螃蟹,沙拉小牛肉,榴莲酥,原煲慢煮芦花鸡,蒜蓉蒸开片基围虾,椰奶绿豆沙,窑香臭桂鱼",https://dimg08.c-ctrip.com/images/tg/612/164/736/0ee1ab9524214004bd93e7dcefea1bc5_R_220_140.jpg
仟吉西饼(加侨广场店),南二环与包河大道交叉口加侨广场,None,None,4.7,"黄桃曼波夹心蛋糕,樱桃诱惑,海藻糖绿豆糕,绿小豆,可可小石头,慕斯缤纷,美式原味乳酪,黑芝麻手指饼,阳光向日葵,万象慕斯",https://dimg06.c-ctrip.com/images/10060g0000007quj36C99_R_220_140.jpg
仟吉西饼(瑶海万达店),临泉东路与路交口瑶海万达广场3号门旁,None,None,4.7,"灰灰兔,芝麻小饼,樱桃诱惑,北海道香浓吐司,芝士先生,手指蛋糕,慕斯缤纷,黑芝麻手指饼,榛果纯真,万象慕斯",https://dimg04.c-ctrip.com/images/10050k000000chqfoDA57_R_220_140.jpg
巴莉甜甜(长丰路店),蜀山区长丰路与霍山路交口安农大北门正对面,None,None,4.5,None,https://dimg03.c-ctrip.com/images/100h0k000000chd9k87A2_R_220_140.jpg
A咪101(天鹅湖万达店),怀宁路与聚云路交口天鹅湖万达广场金街1楼西北角5-148,None,None,4.8,"牛轧糖,台湾青柠,台湾牛轧饼干,翡翠柠檬,柠檬水,小饼干,起司蛋糕,琥珀珍珠,天鹅湖",https://dimg01.c-ctrip.com/images/fd/tg/g1/M0B/1D/C9/CghzflU3oHmAUBCHAABmXOEOCNY890_R_220_140.jpg
仟吉西饼(金地国际店),马鞍山路南188号世纪阳光花园东门对面(公交站台旁),None,None,4.5,"洋风水果吐司,红豆餐包,金手指,北海道香浓吐司,小石头,慕斯缤纷,暖手茶,伯爵红茶饼,榛果纯真,万象慕斯",https://dimg08.c-ctrip.com/images/tg/671/632/904/8df9ac0a050b4eb6a896bb939071e9d8_R_220_140.jpg
王婆我爱串串(安粮店),南二环与合作化南路交口安粮国贸购物中心6楼(F616号商铺),None,None,4.5,"酒酿元宵,牛肉丸,香辣花甲,卤肉卷,油干子,鸭杂毛血旺,鱼豆腐,金针菇,酸辣粉,鸭血粉丝",https://dimg03.c-ctrip.com/images/100o0n000000e54qb09AA_R_220_140.jpg
蜜菓蜜制鲜饮(港澳广场店),翡翠路港澳广场D区DZ004商铺,None,None,4.5,"红豆布丁奶茶,双拼奶茶,酷乐冰桔,酷乐冰橘,鲜奶奶茶,可可奶茶,蛋糕奶茶,港式蛋糕,芒果爆爆蛋双皮奶,红豆奶茶",https://dimg06.c-ctrip.com/images/100i0n000000e4gla059E_R_220_140.jpg
love ice factory(合肥万达茂店),庐州大道万达茂1楼,None,None,4.5,"标杯暴风雪,星空海盐华夫脆暴风雪,芝士巧克力熊爪爪冰棒,熊掌雪糕,柠檬海盐奶昔,芝士奥利奥暴风雪,片原味松饼十2杯拿铁,片原味松饼十1杯美式,片原味松饼十2杯香草拿铁,片原味松饼十1杯香草拿铁,片原味松饼十2杯摩卡,片原味松饼十2杯美式,片原味松饼十1杯摩卡,片原味松饼十1杯拿铁,片黑糖麻糬松饼十1杯拿铁,片黑糖麻糬松饼十2杯美式,片黑糖麻糬松饼十2杯摩卡,片黑糖麻糬松饼十1杯香草拿铁,片黑糖麻糬松饼十1杯摩卡,片黑糖麻糬松饼十1杯美式,片黑糖麻糬松饼十2杯香草拿铁,片黑糖麻糬松饼十2杯拿铁",https://dimg05.c-ctrip.com/images/100b0g0000007r6142459_R_220_140.jpg
巴莉甜甜(欢乐颂店),长丰路66号欢乐颂购物中心第一层118-119商铺,None,None,4.5,"红颜蜜意,白玫瑰,草莓圆舞曲,春江水暖,玫瑰天使,春泥,西雅图之恋,蓝莓蜜码,陌上莓花,芒果蜜码",https://dimg01.c-ctrip.com/images/100n0k000000cio8j14ED_R_220_140.jpg
北平食府(滨湖店),西藏路与烟墩路交口东北角C4高速时代广场2楼,None,None,4.4,"卤煮火烧,老北京炸酱面,老北京古法酸梅汤,红豆糕,正宗北京烤鸭,糕点拼盘,招牌酥皮虾,京烧羊肉,招牌水库鱼头泡饼,私房小吊梨汤",https://dimg06.c-ctrip.com/images/100d0g0000007qr2f4248_R_220_140.jpg
老鬼精品龙虾,青阳路与贵池路交口北50米路东,None,None,4.4,"老鬼蒜泥龙虾,老鬼蒜香龙虾,油焖龙虾,炒秋葵,葱香蛏子,煎焗豆腐,香辣花甲,天香萝卜皮,十三香龙虾,老鬼臭黄鱼",https://dimg02.c-ctrip.com/images/100q0g0000007qfzb56E1_R_220_140.jpg
红色年代(1912店),黄山路1912西街区(怀宁路口西100米),None,None,4.4,"红烧肉,臭桂鱼,小龙虾,地锅筋头巴脑,烧饼老公鸡,吊锅农家三干,红糖馒头,香椿土鸡蛋,黄椒鱼头王,酸菜鱼",https://dimg03.c-ctrip.com/images/100m0k000000csc37FD0A_R_220_140.jpg
一家人川菜酒楼,霍山路安农大北二门东侧150米(近安农大),None,None,4.3,"番茄炒蛋,香辣大虾,石锅鱼,芹菜炒肉,耗油生菜,诸葛烤鱼,鲫鱼豆腐汤,干锅土豆,土豆炒肉,宫保鸡丁",https://dimg01.c-ctrip.com/images/100e0k000000cj5a49013_R_220_140.jpg
鱼煲第一家(五店),望江西路与潜山路交口信旺华府骏苑美食一条街内,None,None,4.3,"米饭,西湖牛肉羹,鱼煲,小炒花干,小炒菜根香,铁板土豆,铁板日本豆腐,冰镇酸梅汤,香辣鱼煲,干锅包菜",https://dimg05.c-ctrip.com/images/10090k000000ckqngFFF0_R_220_140.jpg
金勺子土菜馆,银杏路与科学大道交口向东400米路北,None,None,4.1,"铁板土豆片,红烧小蹄磅,碳锅鸡,香菜花生米,三味鱼,西湖牛肉羹,青椒土豆丝,酸汤肥牛,毛血旺,龙虾",https://dimg05.c-ctrip.com/images/100j0k000000cf0iuA365_R_220_140.jpg
孟记百年老面馆,北一环路三角线28号铁路工程队1幢101室,None,None,4.6,"牛肉面,大排面,牛肉蛋炒饭,牛肚面",https://dimg02.c-ctrip.com/images/100d0n000000e465p86BC_R_220_140.jpg
乌江活水鱼私房菜,马鞍山路与皖江路交口和地美食广场内,None,None,4.6,"宫保鸡丁,地锅鸡,乌江烤鱼香辣味,白米虾浇汁锅巴,口子窖六年,椒盐基围虾,活水鱼,大白菜油炸粉丝,咸拼,皮蛋豆腐",https://dimg05.c-ctrip.com/images/10030n000000e7nw13083_R_220_140.jpg
正大鸡排(始信路店),始信路合肥学院宿舍区门面1栋2号,None,None,4.8,"雪花鸡柳,阿拉伯肉串,鸡肉洋葱卷,黑椒鸡排,豆皮肉卷,腿排,正大鸡米花,正大鸡肉洋葱圈,正大深海鳕鱼排原味,台湾爱心超大鸡排,爱心鸡米花,正大甘梅地瓜梅子味",https://dimg02.c-ctrip.com/images/10030k000000cmsbuC86D_R_220_140.jpg
鲜滋先觉(银泰百货店),长江中路98号银泰百货6层,None,None,4.5,"木瓜牛奶,阿克苏苹果汁,西瓜雪梨汁,芒果雪梨汁,百香果雪梨汁,蜜桃之恋,牛油果鲜奶,雪梨芒果汁,草莓西瓜汁,北海道牛乳味冰淇淋",https://dimg02.c-ctrip.com/images/100o0k000000ciq7j6E80_R_220_140.jpg
烫乐麻辣烫(华润五彩城店),望江西路123号华润五彩城购物中心4层,None,None,4.5,"烫菜,麻辣烫汤,蛋黄年糕,虾滑,蟹黄鱼籽包,娃娃菜,豆腐皮,日本豆腐,海带,小青菜",https://dimg07.c-ctrip.com/images/100l0k000000cjym7CDF7_R_220_140.jpg
觅糖潮(万达店),马鞍山路130号万达广场室外步行街2楼纪念日对面(近芜湖路),None,None,4.5,"雪域鲜果酸奶,招牌芋圆,抹茶奶冻,杂果芋圆,白雪芒果黑糯米甜甜,五谷黑糯米芋圆,招牌甜品,杏仁片牛奶冰,芒果松塔饼,觅糖潮芋Q全套奶茶",https://dimg07.c-ctrip.com/images/tg/257/800/235/65b2d5baeb0148f6a43dd3f30ea68ddb_R_220_140.jpg
巴莉甜甜(恒泰阿奎利亚店),双风阿奎利亚1期102、103门面,None,None,4.5,"鲜果家园,天蝎座蛋糕,双鱼座蛋糕,金牛座蛋糕,白羊座蛋糕,脆仁甜心,无与伦比蛋糕,水瓶座蛋糕,幸福美满甜蜜蜜,双子座蛋糕",https://dimg08.c-ctrip.com/images/100l0k000000cin448519_R_220_140.jpg
正新鸡排(肥东永辉店),塘杨路星光国际广场永辉超市门口,None,None,4.5,"正新鸡排,火爆鱿鱼,正新大肉串,酸梅汤",https://dimg05.c-ctrip.com/images/100a0n000000e6z1zAF92_R_220_140.jpg
巴莉甜甜(南岗店),高新区天龙路与大别山路交叉口南岗商业街17号楼一楼部分门面,None,None,4.5,"蜘蛛侠,小刺猬,安格拉斯,黑森林生日蛋糕,樱桃乳酪,水果年轮,西雅图之恋,雪域鲜芒,蓝莓蜜码,陌上莓花",https://dimg04.c-ctrip.com/images/100m0g0000007qjbsC6E9_R_220_140.jpg
太和板面(龙河路店),龙河路安徽大学北门向西50米路北,None,None,4.9,"板面,炸酱面,凉面",https://dimg08.c-ctrip.com/images/100f0n000000e5we49103_R_220_140.jpg
青年公社(华润万象城店),习友路和潜山路交口华润万象城4楼L450,None,None,4.4,"菠萝咕咾肉,青年拌菜,汁小土豆,酸辣蕨根粉,面包诱惑,新派水煮鱼,金牌烤鸭,特色北京烤鸭,香烤猪颈肉,三杯鸡",https://dimg01.c-ctrip.com/images/100b0k000000cl50lD4D5_R_220_140.jpg
正新鸡排(城隍庙店),城隍庙南门口中国黄金旁,None,None,4.5,"酸梅汤,火爆鱿鱼,正新大肉串,爆浆芝士鸡排,黄金脆皮鸡排,鸡胗（1串）,鱿鱼须（2串起售）,疯狂大鱿鱼（1串）,香肠（1串）,疯狂烤翅（1串）,羊肉串（2串起售）,阿拉伯烤肉（2串起售）,酸梅汁",https://dimg06.c-ctrip.com/images/10060g0000007qcjdD60B_R_220_140.jpg
仟吉(黄金广场店),稻香村街道金寨路161号,None,None,4.5,"板栗蛋糕,奶酪菠萝包,罗马盾牌,海藻绿豆糕,法式葡萄,柠檬奶包,仟吉栗浓秋柚蛋糕,雪媚娘,万象慕斯,蔓越莓芝士软欧包",https://dimg02.c-ctrip.com/images/fd/tg/g2/M01/44/1E/CghzgFU3luyAZc36AAC451iAj6o857_R_220_140.jpg
三心麻辣烫,长江西路与官亭路交口(旺城大厦旁边),None,None,4.5,"鸭血,香菇,海蜇丝,脆豆腐,油条,海带丝,鹌鹑蛋,百叶,粉丝,午餐肉",https://dimg03.c-ctrip.com/images/100n0k000000cjfur606D_R_220_140.jpg
西树泡芙(包河万达店),马鞍山路130号万达广场3楼(近芜湖路),None,None,4.5,"朱古力熔浆泡芙,原味香草泡芙,西树泡芙,曲奇榴莲泡芙,原味香草,可可香草,千层酥香草泡芙,香草抹茶泡芙,原味酸奶泡芙,脏脏珍珠泡芙",https://dimg05.c-ctrip.com/images/10020k000000clfhz6D32_R_220_140.jpg
正新鸡排(大溪地店),黄山路与岳西路交叉口永辉超市门口1912广场,None,None,4.5,"烤鱿鱼,金桔柠檬汁,炸鸡排,大脸鸡排,爆浆鸡排,豪大大鸡排,大羊肉串,正新招牌鸡排,酸梅汁,口水鸡",https://dimg02.c-ctrip.com/images/100r0k000000cdm2x9528_R_220_140.jpg
紫燕百味鸡(合作化店),合作化北路淝滨农贸市场A门面208室,None,None,4.5,"猪手,藤椒鸡,百味鸡,孜然鸭锁骨,芙蓉鹅,海带凤爪,鱿鱼,凉拌海带丝,鸭翅,夫妻肺片",https://dimg04.c-ctrip.com/images/tg/696/735/646/bcfc0ee27280412ead9589f372e0f832_R_220_140.jpg
COSTA COFFEE(合肥大洋),长江西路189号大洋百货商场一楼,None,None,4.4,"原味芝士蛋糕,海盐姜饼卡布奇诺,小杯榛子卡布奇诺,卡布奇诺酷乐,焦糖拿铁酷乐,抹茶拿铁,提拉米苏,红石榴丝绒茶拿铁,小西西里柠檬酷乐冰,草莓香草风味蛋糕",https://dimg02.c-ctrip.com/images/10010g0000007qcy376FC_R_220_140.jpg
董心小妹妹,黄山路与怀宁路交口1912街区海底捞旁边,None,None,4.5,"葱油牛扎饼干,红曲蔓越莓吐司,水果杯,肉松包,莲蓉蛋黄酥,椰蓉蛋黄酥,豆沙蛋黄酥,牛扎糖,抹茶蛋黄酥,超级蛋黄酥",https://dimg07.c-ctrip.com/images/10020k000000crz9fAD97_R_220_140.jpg
吉祥馄饨(高新区安医附院店),合肥高新区百草街华纺城106号,None,None,4.5,"优乐多,川味口水鸡,糖水黄桃,酱香鸭腿,卤味鸭胗,蛋黄鲜肉馄饨,蒸鸡蛋,千张红烧肉饭,酱香牛肉馄饨,玉米虾仁鲜肉馄饨,红烧牛肉面",https://dimg03.c-ctrip.com/images/100o0k000000ceckvDD83_R_220_140.jpg
超港连锁烘焙坊(新都会店),马鞍山路与南一环交口新都会商业广场,None,None,4.7,"黄山烧饼,经典黑森林,白色恋人,麻薯,提拉米苏蛋糕,超港手撕包,一品蛋挞,肉松卷,岸上玫瑰,芝士蛋糕",https://dimg07.c-ctrip.com/images/100p16000000znkd752B2_R_220_140.jpg
美石记石锅拌饭,公园路星光国际广场4楼食博汇美食广场内,None,None,4.4,"煲仔饭,炒年糕,香葱炸酱面,川香风味石锅拌面,火腿肠,培根寿司,汤泡饭,培根石锅饭,火腿寿司,爱心煎蛋,咖喱石锅拌饭,招牌五花肉石锅拌饭",https://dimg07.c-ctrip.com/images/10070k000000cystv280D_R_220_140.jpg
金羊酒家,合裕路近郎溪路近隆岗大酒店,None,None,4.0,None,https://dimg06.c-ctrip.com/images/100n0k000000c2amk962B_R_220_140.jpg
巴莉甜甜(双岗二店),庐阳区双岗十字路口西北角,None,None,4.5,"可惜那天蛋糕没拍到,榴莲蛋糕,无与伦比蛋糕,幸福美满甜蜜蜜",https://dimg08.c-ctrip.com/images/100j0k000000chszqE0D9_R_220_140.jpg
果c益佰,庐州大道与南宁路交口万达茂1楼,None,None,4.6,"糖不甩,花生绵绵冰,鲜果沙拉,杨枝金捞,鲜芒果布丁,鲜橙汁,芒果百香果汁,芒果奶昔,西瓜汁,雪梨香蕉牛油果汁",https://dimg06.c-ctrip.com/images/100i0g0000007qoc959ED_R_220_140.jpg
米鱼记粥庭(银泰城店),荷叶地街道潜山路银泰城商场四层4F-415号铺位,None,None,4.7,"流沙包,手工红枣馒头,手工蒸饺,辣卤鸡爪,知味小笼包,菌菇牛肉砂锅粥,辣拌花甲,土鸡鲜虾砂锅粥,皮蛋瘦肉粥,油油的咸鸭蛋",https://dimg05.c-ctrip.com/images/100r0n000000e4i5lA1FB_R_220_140.jpg
申杭江南酒店,六安路127号(市疾控中心对面),None,None,4.7,"红烧肉,盐水毛豆,牛肉锅仔,蛋黄南瓜,松鼠鲈鱼,酱椒蛏子,醉花螺,油炸花生米,干锅有机花菜,安吉野笋煲",https://dimg02.c-ctrip.com/images/10020o000000erx6bB32D_R_220_140.jpg
肯德基(合肥站店),站前路火车站广场东配楼1楼,None,None,4.3,"玉米沙拉,超级外送全家桶,榴莲蛋挞,外带全家桶,劲脆鸡腿堡土豆泥餐,醇豆浆甜,老北京鸡肉卷餐,香辣鸡翅,上校鸡块,香辣鸡腿堡",https://dimg05.c-ctrip.com/images/100p0n000000e4t9z0FB2_R_220_140.jpg
肯德基(新桥机场店),新桥机场航站楼到达层44号商铺,None,None,4.4,"伴虾伴鸡,超值全家桶,醇香土豆泥,新奥尔良烤翅,bbq手撕猪肉卷,劲爆鸡米花,红豆派,香辣鸡翅,金沙咸蛋黄香辣鸡翅,肯德基避风塘大虾鸡腿双层堡",https://dimg02.c-ctrip.com/images/fd/tg/g1/M01/3F/C6/CghzfVU3o9qAHomqAADNIPVGwMI913_R_220_140.jpg
成都瘦子片片鱼,官亭路9号(国购广场对面),None,None,3.0,"鱼火锅,凉拌黄瓜,银耳汤,鸳鸯锅底,鱼肉,片片鱼,蒜泥油碟,酸菜鱼,羊肉卷,麻辣烫",https://dimg01.c-ctrip.com/images/100s0k000000cmrrj6C03_R_220_140.jpg
锦翌金源海鲜酒楼,西园路与南一环交叉口,None,None,4.4,"红糖发糕,滋味腰花,羊肉锅仔,美味掌中宝,蒜蓉蒸蛏子,蒜茸娃娃菜,青菜烧土豆腐,剁椒蒸黄山臭豆腐,蚝汁蚕豆,西兰花肴肉",https://dimg07.c-ctrip.com/images/tg/096/745/674/c47a0108231546bcbab0e65bd6f7b5ae_R_220_140.jpg
卡宾（CABIN）木屋,枫林路与合六路交口向南1200米大蜀山森林公园入口,None,None,4.4,"意大利面,木屋骨烧牛排,特级鹅肝菲力牛排,木屋沙拉,核桃奶糕,薯条大份,香煎银鳕鱼,海鲜周打汤,大虾土豆沙拉,榛子冰激凌",https://dimg05.c-ctrip.com/images/100e0j000000aejjl8457_R_220_140.jpg
烫乐麻辣烫(之心城店),肥西路之心城购物中心7楼,None,None,4.6,"蟹拍,豆腐果,蟹黄鱼籽包,豆腐皮,日本豆腐,娃娃菜,牛百叶,小青菜,骨肉相连,毛肚",https://dimg07.c-ctrip.com/images/100i0n000000e58sd198B_R_220_140.jpg
